,Unnamed: 0,ADDRESS,CITY,COMPENSATION,CONTRIBUTIONS,EIN,EXPENSES,FIPS,FULL_ADDRESS,NAME,NTEECC,PROGREVENUE,REVENUE,STATE,STREET_ADDRESS,ZIP,ZIP5,nteeFinal,SUBDISCIPLINE
530,31104,80 HANSON PLACE STE 301,BROOKLYN,61642,294398,132879766,317033,36047.0,80 HANSON PLACE BROOKLYN NY 11217-1506,FRANKLIN FURNANCE ARCHIVE INC,A50,36209.0,343323,NY,80 HANSON PLACE,11217-1506,11217.0,A50,Museums
531,31112,635 CARROLL ST,BROOKLYN,101091,58940,132881858,148844,36047.0,635 CARROLL ST BROOKLYN NY 11215-2001,CIRCUIT PRODUCTIONS INC,A60,98613.0,157880,NY,635 CARROLL ST,11215-2001,11215.0,A60,Performing Arts
532,31113,130 W 28TH ST,NEW YORK,0,19232,132881863,32729,36061.0,130 W 28TH ST NEW YORK NY 10001-6151,DOUBLE ENTENDRE INC,A62,14789.0,34021,NY,130 W 28TH ST,10001-6151,10001.0,A62,Dance
533,31123,86 FRANKLIN ST FL 4,NEW YORK,82779,396227,132885288,530387,36061.0,86 FRANKLIN ST NEW YORK NY 10013-3466,SOHO REPERTORY THEATRE INC SOHO REP,A65,0.0,470610,NY,86 FRANKLIN ST,10013-3466,10013.0,A65,Theater
534,31132,35 WOOSTER ST GROUND FLOOR,NEW YORK,264797,1661127,132887872,2274262,36061.0,35 WOOSTER ST GROUND NEW YORK NY 10013-5300,DRAWING CENTER INC,A40,57490.0,1836534,NY,35 WOOSTER ST GROUND,10013-5300,10013.0,A40,Visual Arts
535,31138,PO BOX 1062,NEW YORK,0,50950,132890709,80590,36061.0,,CHINESE MUSIC ENSEMBLE OF NEW YORK INC,A6C,27000.0,80450,NY,,10002-0913,10002.0,A6C,Bands & Ensembles
536,31142,594 BROADWAY,NEW YORK,1948890,3705938,132890779,3844485,36061.0,594 BROADWAY NEW YORK NY 10012-3233,NATIONAL DANCE INSTITUTE INC,A6E,454618.0,4209673,NY,594 BROADWAY,10012-3233,10012.0,A6E,Performing Arts Schools
537,31149,520 8TH AVE RM 314,NEW YORK,162135,503186,132894709,535792,36061.0,520 8TH AVE NEW YORK NY 10018-8650,PAN ASIAN REPERTORY THEATRE INC,A65,103698.0,621617,NY,520 8TH AVE,10018-8650,10018.0,A65,Theater
538,31156,619 LEXINGTON AVE,NEW YORK,0,17500,132898796,107357,36061.0,619 LEXINGTON AVE NEW YORK NY 10022-4613,MIDTOWN ARTS COMMON AT SAINT PETERS CHURCH,A60,104902.0,122402,NY,619 LEXINGTON AVE,10022-4613,10022.0,A60,Performing Arts
539,31159,375 RIVERSIDE DRIVE,NEW YORK,0,37268,132898806,149479,36061.0,375 RIVERSIDE DRIVE NEW YORK NY 10025-2180,POMERIUM MUSICES INCORPORATED,A68,113200.0,150539,NY,375 RIVERSIDE DRIVE,10025-2180,10025.0,A68,Music
540,31172,257 CHURCH ST,NEW YORK,0,205000,132903468,352060,36061.0,257 CHURCH ST NEW YORK NY 10013-3447,PROCESS STUDIO THEATER INC,A6E,0.0,529585,NY,257 CHURCH ST,10013-3447,10013.0,A6E,Performing Arts Schools
541,31173,30 E 31ST ST,NEW YORK,238284,409533,132903944,889869,36061.0,30 E 31ST ST NEW YORK NY 10016-6825,DANCE RING,A63,456458.0,865991,NY,30 E 31ST ST,10016-6825,10016.0,A63,Ballet
542,31175,111 WEST 17TH STREET,NEW YORK,0,0,132904738,7730,36061.0,111 WEST 17TH STREET NEW YORK NY 10011-5468,WESTBETH THEATRE CENTER INC,A65,45454.0,45454,NY,111 WEST 17TH STREET,10011-5468,10011.0,A65,Theater
543,31177,505 EIGTH AVE-19T FL,NEW YORK,8761000,4635060,132906037,22858569,36061.0,505 EIGTH NEW YORK NY 10018-0000,BIG APPLE CIRCUS LTD,A60,16578121.0,22662548,NY,505 EIGTH,10018-0000,10018.0,A60,Performing Arts
544,31178,57 E 55TH ST,NEW YORK,0,588785,132906649,361948,36061.0,57 E 55TH ST NEW YORK NY 10022-3205,FRIARS NATIONAL ASSOCIATION FOUNDATION INC,A12,0.0,628071,NY,57 E 55TH ST,10022-3205,10022.0,A12,Fund Raising & Fund Distribution
545,31185,127 GREENE ST,NEW YORK,0,28675,132909805,47119,36061.0,127 GREENE ST NEW YORK NY 10012-3201,CREATION PRODUCTION COMPANY INC,A65,5400.0,34075,NY,127 GREENE ST,10012-3201,10012.0,A65,Theater
546,31186,118 RIVERSIDE DR,NEW YORK,60000,200100,132909809,175792,36061.0,118 RIVERSIDE DR NEW YORK NY 10024-3708,HAVA KOHAV THEATRE DANCE FOUNDATION,A62,7089.0,207687,NY,118 RIVERSIDE DR,10024-3708,10024.0,A62,Dance
547,31201,853 BROADWAY STE 1101,NEW YORK,0,60400,132913228,121185,36061.0,853 BROADWAY NEW YORK NY 10003-4718,RED WING PERFORMING GROUP INC,A60,0.0,60400,NY,853 BROADWAY,10003-4718,10003.0,A60,Performing Arts
548,31216,2144 RICHMOND AVE,STATEN ISLAND,0,0,132918155,62972,36085.0,2144 RICHMOND AVE STATEN ISLAND NY 10314-3916,KOREAN SCHOOL OF STATEN ISLAND,A23,63995.0,63995,NY,2144 RICHMOND AVE,10314-3916,10314.0,A23,Cultural & Ethnic Awareness
549,31226,PO BOX 141002,STATEN ISLAND,0,23559,132921818,36111,36085.0,,RICHMOND CHORAL SOCIETY,A6B,14355.0,39705,NY,,10314-1002,10314.0,A6B,Singing & Choral Groups
550,31229,330 W 42ND ST STE 1701,NEW YORK,764296,971445,132923296,1369463,36061.0,330 W 42ND ST NEW YORK NY 10036-6902,ALLIANCE FOR THE ARTS INC,A01,36832.0,1178438,NY,330 W 42ND ST,10036-6902,10036.0,A01,Alliances & Advocacy
551,31241,246 W 38TH ST RM 4,NEW YORK,64675,68256,132926488,160791,36061.0,246 W 38TH ST NEW YORK NY 10018-5805,TALKING BAND INC,A65,26458.0,105841,NY,246 W 38TH ST,10018-5805,10018.0,A65,Theater
552,31247,400 E 57TH ST APT 14B,NEW YORK,0,64557,132928476,64711,36061.0,400 E 57TH ST NEW YORK NY 10022-3030,EMMATROUPE THEATRE LABORATORY,A65,7980.0,72537,NY,400 E 57TH ST,10022-3030,10022.0,A65,Theater
553,31248,390 BROADWAY,NEW YORK,181411,336021,132928554,924504,36061.0,390 BROADWAY NEW YORK NY 10013-3512,NEW YORK CHINESE CULTURAL CENTER INC,A23,596560.0,935834,NY,390 BROADWAY,10013-3512,10013.0,A23,Cultural & Ethnic Awareness
554,31250,90 JOHN ST RM 312,NEW YORK,418773,3831972,132928942,2092759,36061.0,90 JOHN ST NEW YORK NY 10038-3243,MEET THE COMPOSER INC,A68,0.0,4147192,NY,90 JOHN ST,10038-3243,10038.0,A68,Music
555,31257,12 W 27TH ST STE 1700,NEW YORK,33598,78055,132932524,156723,36061.0,12 W 27TH ST NEW YORK NY 10001-6903,ALLIANCE FOR THE DEVELOPMENT OF THEATRE ARTISTS INC,A65,42500.0,133269,NY,12 W 27TH ST,10001-6903,10001.0,A65,Theater
556,31262,70A GREENWICH AVE 256,NEWYORK,5800,44615,132933767,46561,36061.0,70A GREENWICH AVE NEWYORK NY 10011-8300,GOLDEN FLEECE THEATRE COMPANY LTD,A65,4514.0,49299,NY,70A GREENWICH AVE,10011-8300,10011.0,A65,Theater
557,31273,322 W 48TH ST FL 6,NEW YORK,187238,189036,132935188,422978,36061.0,322 W 48TH ST NEW YORK NY 10036-1308,BREAD & ROSES CULTURAL PROJECT INC,A20,125078.0,388978,NY,322 W 48TH ST,10036-1308,10036.0,A20,Arts & Culture
558,31293,2537 BROADWAY,NEW YORK,2629705,2965878,132941455,6331231,36061.0,2537 BROADWAY NEW YORK NY 10025-6947,SYMPHONY SPACE INC,A61,1979399.0,6238964,NY,2537 BROADWAY,10025-6947,10025.0,A61,Performing Arts Centers
559,31305,47 5TH AVE,NEW YORK,0,6046,132944501,39319,36061.0,47 5TH AVE NEW YORK NY 10003-4303,AUDUBON ARTISTS INC,A40,27367.0,33747,NY,47 5TH AVE,10003-4303,10003.0,A40,Visual Arts
560,31317,237 W 35TH ST STE 702A,NEW YORK,0,7686,132946768,35135,36061.0,237 W 35TH ST NEW YORK NY 10001-1905,INTERNATIONAL ASSOCIATION OF ART CRITICS AMERICAN SECTION,A03,0.0,41178,NY,237 W 35TH ST,10001-1905,10001.0,A03,Professional Societies & Associations
561,31319,70 LINCOLN CENTER PLAZA,NEW YORK,30309000,21140000,132947386,59129000,36061.0,70 LINCOLN CENTER PLAZA NEW YORK NY 10023-6548,NEW YORK CITY BALLET INC,A63,27623000.0,57995000,NY,70 LINCOLN CENTER PLAZA,10023-6548,10023.0,A63,Ballet
562,31322,115 W 73RD ST APT 7A,NEW YORK,105728,8800,132947410,419092,36061.0,115 W 73RD ST NEW YORK NY 10023-2913,MSQ ENTERPRISES INC,A68,422066.0,433093,NY,115 W 73RD ST,10023-2913,10023.0,A68,Music
563,31374,3275 STEINWAY ST STE 208,ASTORIA,0,38593,132961275,185991,36081.0,3275 STEINWAY ST ASTORIA NY 11103-4046,FEDERATION OF INDIAN ASSOCIATIONS,A23,137829.0,176428,NY,3275 STEINWAY ST,11103-4046,11103.0,A23,Cultural & Ethnic Awareness
564,31381,141 E THIRD ST,NEW YORK,0,42525,132966900,100222,36061.0,141 E THIRD ST NEW YORK NY 10009-7302,NEW YORK BAROQUE DANCE CO INC,A62,56288.0,98833,NY,141 E THIRD ST,10009-7302,10009.0,A62,Dance
565,31384,70 MULBERRY ST 2ND FL,NEW YORK,200700,549949,132968079,542920,36061.0,70 MULBERRY ST NEW YORK NY 10013-4477,H T DANCE COMPANY-CHEN DANCE CENTER,A62,219892.0,815254,NY,70 MULBERRY ST,10013-4477,10013.0,A62,Dance
566,31388,48 HORATIO ST,NEW YORK,11000,93155,132969466,87527,36061.0,48 HORATIO ST NEW YORK NY 10014-1614,NEW YORK NEW MUSIC ENSEMBLE,A68,25643.0,119982,NY,48 HORATIO ST,10014-1614,10014.0,A68,Music
567,31395,161 W 54TH ST APT 1203,NEW YORK,0,25710,132971608,25848,36061.0,161 W 54TH ST NEW YORK NY 10019-5361,NEW AMSTERDAM SYMPHONY ORCHESTRA,A69,7558.0,36555,NY,161 W 54TH ST,10019-5361,10019.0,A69,Symphony Orchestras
568,31399,250 W 50TH ST APT 17R,NEW YORK,57800,54000,132973920,86114,36061.0,250 W 50TH ST NEW YORK NY 10019-6721,THEATRE HALL OF FAME INC,A50,0.0,87317,NY,250 W 50TH ST,10019-6721,10019.0,A50,Museums
569,31404,70 LINCOLN CENTER PLAZA,NEW YORK,23182000,15732000,132974347,44176000,36061.0,70 LINCOLN CENTER PLAZA NEW YORK NY 10023-6548,NEW YORK CITY OPERA INC,A6A,13060000.0,32890000,NY,70 LINCOLN CENTER PLAZA,10023-6548,10023.0,A6A,Opera
570,31411,529 W 121ST ST,NEW YORK,37523,91536,132975453,149650,36061.0,529 W 121ST ST NEW YORK NY 10027-5904,MUSIC BEFORE 1800 INC,A68,53371.0,152270,NY,529 W 121ST ST,10027-5904,10027.0,A68,Music
571,31417,1000 RICHMOND TER,STATEN ISLAND,77382,67940,132977495,497643,36085.0,1000 RICHMOND TER STATEN ISLAND NY 10301-1114,ART LAB INC,A25,463585.0,552520,NY,1000 RICHMOND TER,10301-1114,10301.0,A25,Arts Education
572,31419,314 W 54TH ST,NEW YORK,58050,68587,132977840,207373,36061.0,314 W 54TH ST NEW YORK NY 10019-5102,AMERICAN THEATER OF ACTORS INC,A65,138808.0,207395,NY,314 W 54TH ST,10019-5102,10019.0,A65,Theater
573,31420,160 W 71ST ST 18 FL,NEW YORK,0,11000,132977843,314095,36061.0,160 W 71ST ST NEW YORK NY 10023-3901,JAPAN UNITED STATES CONCERT SOCIETY INC,A68,267034.0,278034,NY,160 W 71ST ST,10023-3901,10023.0,A68,Music
574,31423,149 E 72 ST,NEW YORK,9470,69840,132980636,74554,36061.0,149 E 72 ST NEW YORK NY 10021-4328,THE MANHATTAN BALLET CO INC,A63,0.0,101041,NY,149 E 72 ST,10021-4328,10021.0,A63,Ballet
575,31428,108 E 15TH ST,NEW YORK,262784,1026027,132981292,2134592,36061.0,108 E 15TH ST NEW YORK NY 10003-2102,VINEYARD THEATRE AND WORKSHOP CENTER INC,A65,1186340.0,2215578,NY,108 E 15TH ST,10003-2102,10003.0,A65,Theater
576,31431,315 E 91ST ST,NEW YORK,0,38881,132983403,18042,36061.0,315 E 91ST ST NEW YORK NY 10128-5301,ISABEL ONEIL FOUNDATION FOR THE ART OF THE PAINTED FINISH INC,A40,15100.0,37485,NY,315 E 91ST ST,10128-5301,10128.0,A40,Visual Arts
577,31434,PO BOX 373,NEW YORK,42522,42563,132983615,104591,36061.0,,NEW AMSTERDAM SINGERS INC,A6B,64771.0,107334,NY,,10025-0007,10025.0,A6B,Singing & Choral Groups
578,31450,235 BOWERY,NEW YORK,4053228,18186970,132986881,12380004,36061.0,235 BOWERY NEW YORK NY 10002-1218,NEW MUSEUM OF CONTEMPORARY ART,A51,2270845.0,22721356,NY,235 BOWERY,10002-1218,10002.0,A51,Art Museums
579,31457,3415 OLINVILLE AVE,BRONX,375678,564718,132988157,792116,36005.0,3415 OLINVILLE AVE BRONX NY 10467-5612,MIND BUILDERS CREATIVE ARTS CO,A25,227932.0,798971,NY,3415 OLINVILLE AVE,10467-5612,10467.0,A25,Arts Education
580,31470,11 CARMINE ST,NEW YORK,50000,69251,132990480,208974,36061.0,11 CARMINE ST NEW YORK NY 10014-4442,R F LECTURE SERIES INC,A20,0.0,-133906,NY,11 CARMINE ST,10014-4442,10014.0,A20,Arts & Culture
581,31481,155 W 68TH ST,NEW YORK,0,291091,132994577,290185,36061.0,155 W 68TH ST NEW YORK NY 10023-5808,JUPITER SYMPHONY OF NEW YORK INC,A69,96222.0,425354,NY,155 W 68TH ST,10023-5808,10023.0,A69,Symphony Orchestras
582,31482,591 BROADWAY APT 4B,NEW YORK,0,89481,132994930,90372,36061.0,591 BROADWAY NEW YORK NY 10012-3262,HUMAN ARTS ASSOCIATION LTD,A26,0.0,89765,NY,591 BROADWAY,10012-3262,10012.0,A26,Arts & Humanities Councils & Agencies
583,31484,2710 BROADWAY 3RD FLOOR,NEW YORK,0,28354,132995536,410236,36061.0,2710 BROADWAY NEW YORK NY 10025-8701,LATIN AMERICAS WORKSHOP INC,A23,330934.0,396866,NY,2710 BROADWAY,10025-8701,10025.0,A23,Cultural & Ethnic Awareness
584,31487,799 BROADWAY STE 542,NEW YORK,0,16973,132996464,40600,36061.0,799 BROADWAY NEW YORK NY 10003-6815,VILLAGE SINGERS INC,A6B,24747.0,41720,NY,799 BROADWAY,10003-6815,10003.0,A6B,Singing & Choral Groups
585,31489,799 BROADWAY,NEW YORK,172531,196473,132996513,342118,36061.0,799 BROADWAY NEW YORK NY 10003-6811,ABRAHAM LINCOLN BRIGADE ARCHIVES,A54,64602.0,334109,NY,799 BROADWAY,10003-6811,10003.0,A54,History Museums
586,31494,310 GREENWICH STREET 13K NO 13K,NEW YORK,0,63300,132997956,40149,36061.0,310 GREENWICH STREET 13K NO NEW YORK NY 10013-2711,CHANGING TIMES TAP DANCING CO,A62,2490.0,65790,NY,310 GREENWICH STREET 13K NO,10013-2711,10013.0,A62,Dance
587,31497,315 W 86TH ST,NEW YORK,0,66472,132998287,70643,36061.0,315 W 86TH ST NEW YORK NY 10024-3111,OMEGA ENSEMBLE INC,A6C,0.0,66645,NY,315 W 86TH ST,10024-3111,10024.0,A6C,Bands & Ensembles
588,31501,585 E 187TH ST,BRONX,294235,247500,132999528,545799,36005.0,585 E 187TH ST BRONX NY 10458-6701,BRONX DANCE THEATRE INC,A62,320219.0,567719,NY,585 E 187TH ST,10458-6701,10458.0,A62,Dance
589,31511,579 BROADWAY,NEW YORK,0,128539,133002239,244377,36061.0,579 BROADWAY NEW YORK NY 10012-5412,APPLEBY FOUNDATION INC,A62,119943.0,249633,NY,579 BROADWAY,10012-5412,10012.0,A62,Dance
590,31514,410 WEST END AVE,NEW YORK,3452068,3825375,133003112,5039308,36061.0,410 WEST END AVE NEW YORK NY 10024-5746,STUDIO IN A SCHOOL ASSOCIATION,A25,1626121.0,6519665,NY,410 WEST END AVE,10024-5746,10024.0,A25,Arts Education
591,31520,150 WEST 65TH STREET,NEW YORK,11745471,13832404,133004747,34796608,36061.0,150 WEST 65TH STREET NEW YORK NY 10023-6916,VIVIAN BEAUMONT THEATER INC,A65,18315238.0,43980861,NY,150 WEST 65TH STREET,10023-6916,10023.0,A65,Theater
592,31528,150 JORALEMON ST STE 1 11B,BROOKLYN,0,63400,133008059,63015,36047.0,150 JORALEMON ST BROOKLYN NY 11201-4311,UNITY THEATRE COMPANY INC,A65,0.0,63410,NY,150 JORALEMON ST,11201-4311,11201.0,A65,Theater
593,31552,163 W 125TH ST STE 909,NEW YORK,0,77000,133014386,111000,36061.0,163 W 125TH ST NEW YORK NY 10027-4436,INTERNATIONAL AGENCY FOR MINORITY ARTIST AFFAIRS,A26,5000.0,112000,NY,163 W 125TH ST,10027-4436,10027.0,A26,Arts & Humanities Councils & Agencies
594,31562,15 CATHERINE ST APT 2,NEW YORK,184491,885894,133015932,429566,36061.0,15 CATHERINE ST NEW YORK NY 10038-1036,CHINESE STAFF AND WORKERS ASSOCIATION INC,A23,24726.0,1012777,NY,15 CATHERINE ST,10038-1036,10038.0,A23,Cultural & Ethnic Awareness
595,31563,480 VAN BRUNT STE 203,BROOKLYN,0,133522,133015965,182369,36047.0,480 VAN BRUNT BROOKLYN NY 11231-1014,DANCE THEATRE ETCETERA INC,A62,51681.0,194639,NY,480 VAN BRUNT,11231-1014,11231.0,A62,Dance
596,31576,322 E 11TH ST APT 11,NEW YORK,0,44142,133019799,70041,36061.0,322 E 11TH ST NEW YORK NY 10003-7444,NEW LIFE DANCE INC,A62,17450.0,62471,NY,322 E 11TH ST,10003-7444,10003.0,A62,Dance
597,31597,307 W 43RD ST,NEW YORK,2954205,3863951,133021180,7620372,36061.0,307 W 43RD ST NEW YORK NY 10036-6406,SECOND STAGE THEATRE,A65,3781419.0,7815409,NY,307 W 43RD ST,10036-6406,10036.0,A65,Theater
598,31604,220 PLYMOUTH ST STE 3A,BROOKLYN,0,0,133022881,61913,36047.0,220 PLYMOUTH ST BROOKLYN NY 11201-1157,55 MERCER STREET ARTISTS INC,A40,16237.0,99939,NY,220 PLYMOUTH ST,11201-1157,11201.0,A40,Visual Arts
599,31646,156 5TH AVE STE 500,NEW YORK,0,3250,133036475,51551,36061.0,156 5TH AVE NEW YORK NY 10010-7792,LUCINDA CHILDS DANCE FOUNDATION INC,A62,54545.0,57796,NY,156 5TH AVE,10010-7792,10010.0,A62,Dance
600,31648,2 BOND ST APT 4R,NEW YORK,0,144369,133036753,166150,36061.0,2 BOND ST NEW YORK NY 10012-2308,BOND STREET THEATRE COALITION LTD,A65,42171.0,187733,NY,2 BOND ST,10012-2308,10012.0,A65,Theater
601,31649,2090 ADAM CLAYTON POWELL JR AV,NEW YORK,98796,5130,133036940,303791,36061.0,2090 ADAM CLAYTON POWELL JR AV NEW YORK NY 10027-4990,RUTH WILLIAMS DANCE FOUNDATION INC,A62,132118.0,149990,NY,2090 ADAM CLAYTON POWELL JR AV,10027-4990,10027.0,A62,Dance
602,31654,175 8TH AVENUE,NEW YORK,2642108,2902275,133038262,8106802,36061.0,175 8TH AVENUE NEW YORK NY 10011-1694,JOYCE THEATER FOUNDATION INC,A62,3056962.0,5516526,NY,175 8TH AVENUE,10011-1694,10011.0,A62,Dance
603,31656,49 W 24TH ST FL 4,NEW YORK,296176,327241,133038711,835604,36061.0,49 W 24TH ST NEW YORK NY 10010-3570,SINGERS FORUM FOUNDATION,A6B,372484.0,785209,NY,49 W 24TH ST,10010-3570,10010.0,A6B,Singing & Choral Groups
604,31661,141 W 26TH ST APT 3,NEW YORK,0,254262,133039726,157615,36061.0,141 W 26TH ST NEW YORK NY 10001-6800,ISADORA DUNCAN FOUNDATION FOR CONTEMPORARY DANCE INC,A62,55521.0,322888,NY,141 W 26TH ST,10001-6800,10001.0,A62,Dance
605,31665,246 W 38TH ST FL 8,NEW YORK,25402,225449,133040912,417409,36061.0,246 W 38TH ST NEW YORK NY 10018-9086,CAPOEIRA FOUNDATION INC,A62,141043.0,366698,NY,246 W 38TH ST,10018-9086,10018.0,A62,Dance
606,31667,PO BOX 49,NEW YORK,120324,249347,133041403,419927,36061.0,,MOVEMENT RESEARCH INC,A62,189555.0,445105,NY,,10113-0049,10113.0,A62,Dance
607,31682,156 5TH AVE STE 500,NEW YORK,0,26980,133045287,20169,36061.0,156 5TH AVE NEW YORK NY 10010-7792,REDUTA DEUX LTD,A6A,0.0,27067,NY,156 5TH AVE,10010-7792,10010.0,A6A,Opera
608,31684,644 BROADWAY,NEW YORK,0,0,133047051,15329,36061.0,644 BROADWAY NEW YORK NY 10012-2306,LIZ MILWE INC,A60,0.0,22991,NY,644 BROADWAY,10012-2306,10012.0,A60,Performing Arts
609,31685,BEDFORD PARK BLVD W,BRONX,262562,803801,133047056,2048005,36005.0,BEDFORD PARK BLVD W BRONX NY 10468-0000,LEHMAN COLLEGE CENTER FOR THE PERFORMING ARTS INC,A61,1245916.0,2379790,NY,BEDFORD PARK BLVD W,10468-0000,10468.0,A61,Performing Arts Centers
610,31687,45 MAIN ST STE 612,BROOKLYN,337553,337203,133047206,1399654,36047.0,45 MAIN ST BROOKLYN NY 11201-1099,MARQUIS STUDIOS LTD,A25,1023993.0,1367302,NY,45 MAIN ST,11201-1099,11201.0,A25,Arts Education
611,31689,519 8TH AVE FL 11,NEW YORK,0,15250,133047553,63787,36061.0,519 8TH AVE NEW YORK NY 10018-4581,STREET DANCE PRODUCTIONS INC,A62,14958.0,30208,NY,519 8TH AVE,10018-4581,10018.0,A62,Dance
612,31707,15 W 77TH ST,NEW YORK,0,4947,133051447,345934,36061.0,15 W 77TH ST NEW YORK NY 10024-5153,ORIGAMI USA INC,A24,215170.0,316233,NY,15 W 77TH ST,10024-5153,10024.0,A24,Folk Arts
613,31714,408 W 58TH ST,NEW YORK,282825,510477,133054001,1007024,36061.0,408 W 58TH ST NEW YORK NY 10019-1102,VISUAL ARTS RESEARCH AND RESOURCE CENTER RELATING TO THE CARRIBEAN I,A23,332344.0,847209,NY,408 W 58TH ST,10019-1102,10019.0,A23,Cultural & Ethnic Awareness
614,31719,15 WHITE ST,NEW YORK,0,450,133054277,69088,36061.0,15 WHITE ST NEW YORK NY 10013-2406,SOHOPHOTO FOUNDATION INC,A40,59135.0,99518,NY,15 WHITE ST,10013-2406,10013.0,A40,Visual Arts
615,31721,250 W 77TH 103,NEW YORK,0,5070,133054382,41599,36061.0,250 W 77TH NEW YORK NY 10024-6810,PRACTICAL CATS INC,A62,35675.0,40745,NY,250 W 77TH,10024-6810,10024.0,A62,Dance
616,31726,PO BOX 230949,NEW YORK,0,25753,133055972,73364,36061.0,,RICHARD WAGNER SOCIETY OF NEW YORK INC,A68,55552.0,96180,NY,,10023-0016,10023.0,A68,Music
617,31735,154 CHRISTOPHER ST,NEW YORK,1556439,3291948,133059081,5072963,36061.0,154 CHRISTOPHER ST NEW YORK NY 10014-2840,THEATRE FOR A NEW AUDIENCE INC,A65,508800.0,3832599,NY,154 CHRISTOPHER ST,10014-2840,10014.0,A65,Theater
618,31753,86 PIER 46TH AND 12TH,NEW YORK,7706232,13926362,133062419,20183377,36061.0,86 PIER 46TH AND NEW YORK NY 10036-0000,INTREPID MUSEUM FOUNDATION INC,A50,5188997.0,20130354,NY,86 PIER 46TH AND,10036-0000,10036.0,A50,Museums
619,31754,405 W 23RD ST APT 4G,NEW YORK,0,19501,133062691,59421,36061.0,405 W 23RD ST NEW YORK NY 10011-1400,SACHIYO ITO AND COMPANY INC,A23,43411.0,63787,NY,405 W 23RD ST,10011-1400,10011.0,A23,Cultural & Ethnic Awareness
620,31757,2109 BROADWAY HOTEL ANSONIA STE 4 1,NEW YORK,0,32600,133064113,40692,36061.0,2109 BROADWAY HOTEL ANSONIA NEW YORK NY 10023-0000,HARMONIA OPERA COMPANY INC,A6A,16370.0,48970,NY,2109 BROADWAY HOTEL ANSONIA,10023-0000,10023.0,A6A,Opera
621,31760,167 SPRING ST,NEW YORK,0,22148,133064502,31548,36061.0,167 SPRING ST NEW YORK NY 10012-3842,GAMELAN SON OF LION INCORPORATED,A6E,7550.0,31428,NY,167 SPRING ST,10012-3842,10012.0,A6E,Performing Arts Schools
622,31773,155 W 72ND ST RM 402,NEW YORK,0,82323,133070728,61695,36061.0,155 W 72ND ST NEW YORK NY 10023-3250,FOLK TRADITIONS INC,A24,0.0,82323,NY,155 W 72ND ST,10023-3250,10023.0,A24,Folk Arts
623,31778,434 6TH AVE,NEW YORK,11040,1704,133073040,122879,36061.0,434 6TH AVE NEW YORK NY 10011-8411,JOFFREY BALLET CENTER CONCERT GROUP INC,A63,63846.0,68271,NY,434 6TH AVE,10011-8411,10011.0,A63,Ballet
624,31798,311 W 43RD ST STE 409,NEW YORK,31225,76756,133077443,96966,36061.0,311 W 43RD ST NEW YORK NY 10036-6026,STARET THE DIRECTORS COMPANY INC,A65,18877.0,97882,NY,311 W 43RD ST,10036-6026,10036.0,A65,Theater
625,31809,138 S OXFORD ST STE 3B,BROOKLYN,181867,437121,133081486,471086,36047.0,138 S OXFORD ST BROOKLYN NY 11217-1694,AMERICAN OPERA PROJECTS INC,A6A,13947.0,451059,NY,138 S OXFORD ST,11217-1694,11217.0,A6A,Opera
626,31815,SUITE 333,NEW YORK,239959,396000,133082072,649374,36061.0,SUITE NEW YORK NY 10004-0000,BIG APPLE PERFORMING ARTS INC,A6B,265684.0,675352,NY,SUITE,10004-0000,10004.0,A6B,Singing & Choral Groups
627,31835,246 W 38TH ST RM 4,NEW YORK,0,129257,133085289,164467,36061.0,246 W 38TH ST NEW YORK NY 10018-5805,UNIQUE PROJECT INC,A60,0.0,164467,NY,246 W 38TH ST,10018-5805,10018.0,A60,Performing Arts
628,31845,228 E 45TH ST FL 2,NEW YORK,0,94465,133087478,109491,36061.0,228 E 45TH ST NEW YORK NY 10017-3303,SAFARI EAST CULTURAL PRESENTATIONS INC,A68,0.0,94482,NY,228 E 45TH ST,10017-3303,10017.0,A68,Music
629,31846,138 S OXFORD ST STE 4F,BROOKLYN,0,21605,133087485,49597,36047.0,138 S OXFORD ST BROOKLYN NY 11217-1694,NEW YORK DEAF THEATRE LTD,A65,24716.0,53181,NY,138 S OXFORD ST,11217-1694,11217.0,A65,Theater
630,31874,PO BOX 1284,NEW YORK,0,30628,133093526,75829,36061.0,,SYLVAN WINDS INC,A68,40173.0,70932,NY,,10025-1284,10025.0,A68,Music
631,31882,820 W END AVE,NEW YORK,0,83656,133095824,85290,36061.0,820 W END AVE NEW YORK NY 10025-5371,HARMONIE ENSEMBLE INC,A6C,4155.0,87813,NY,820 W END AVE,10025-5371,10025.0,A6C,Bands & Ensembles
632,31885,481 8TH AVENUE SUITE 543,NEW YORK,212975,271860,133096579,519134,36061.0,481 8TH AVENUE NEW YORK NY 10001-1809,E MONTE MOTION INC,A62,292396.0,603249,NY,481 8TH AVENUE,10001-1809,10001.0,A62,Dance
633,31894,647 FULTON ST,BROOKLYN,575448,605121,133098471,1894136,36047.0,647 FULTON ST BROOKLYN NY 11217-1112,URBANGLASS NEW YORK CONTEMPORARY GLASS CENTER INC,A40,991619.0,2073170,NY,647 FULTON ST,11217-1112,11217.0,A40,Visual Arts
